78.15, 38.7
88.85, 38.7
52.3, 38.75
63.4, 38.75
70.9, 38.75
78.1, 38.75
85.45, 38.75
46.15, 38.8
59.55, 38.8
67.2, 38.8
74.55, 38.8
81.8, 38.8
46.05, 38.85
56.05, 38.85
63.4, 38.85
70.9, 38.85
81.75, 38.85
88.9, 38.85
52.3, 38.9
59.65, 38.9
69.8, 38.9
74.6, 38.9
78.15, 38.9
85.45, 38.9
52.25, 38.95
59.5, 38.95
62.35, 38.95
63.55, 38.95
64.7, 38.95
69.65, 38.95
70.8, 38.95
72.05, 38.95
74.6, 38.95
77.05, 38.95
78.2, 38.95
88.85, 38.95
52.25, 39
54.95, 39
56.1, 39
57.25, 39
62.35, 39
63.5, 39
64.65, 39
69.8, 39
71.95, 39
76.8, 39
78, 39
81.8, 39
46.05, 39.05
54.8, 39.05
55.95, 39.05
57.1, 39.05
62.15, 39.05
63.3, 39.05
63.6, 39.05
67.2, 39.05
67.65, 39.05
67.95, 39.05
68.25, 39.05
68.55, 39.05
68.85, 39.05
69.15, 39.05
69.45, 39.05
69.8, 39.05
70.95, 39.05
72.1, 39.05
72.5, 39.05
72.8, 39.05
73.1, 39.05
73.4, 39.05
73.8, 39.05
74.1, 39.05
74.5, 39.05
76.45, 39.05
76.75, 39.05
78.2, 39.05
88.85, 39.05
52.15, 39.1
53.4, 39.1
53.7, 39.1
54, 39.1
54.3, 39.1
54.6, 39.1
54.9, 39.1
56.05, 39.1
57.2, 39.1
59.85, 39.1
60.15, 39.1
60.45, 39.1
60.75, 39.1
61.05, 39.1
61.35, 39.1
61.65, 39.1
61.95, 39.1
64.65, 39.1
64.95, 39.1
65.25, 39.1
65.55, 39.1
66, 39.1
72.1, 39.1
72.4, 39.1
72.7, 39.1
73, 39.1
73.3, 39.1
73.6, 39.1
73.9, 39.1
74.2, 39.1
74.5, 39.1
74.8, 39.1
75.1, 39.1
75.4, 39.1
75.7, 39.1
76, 39.1
76.3, 39.1
76.6, 39.1
76.9, 39.1
81.75, 39.1
46.05, 39.15
52.25, 39.15
52.9, 39.15
53.2, 39.15
53.5, 39.15
53.8, 39.15
54.1, 39.15
54.4, 39.15
54.7, 39.15
57.35, 39.15
57.75, 39.15
60.15, 39.15
62.15, 39.15
64.8, 39.15
65.1, 39.15
65.4, 39.15
65.7, 39.15
66, 39.15
66.3, 39.15
66.6, 39.15
66.9, 39.15
67.2, 39.15
67.5, 39.15
67.8, 39.15
68.1, 39.15
68.4, 39.15
68.7, 39.15
69, 39.15
69.3, 39.15
69.6, 39.15
72.2, 39.15
72.5, 39.15
72.8, 39.15
73.1, 39.15
73.4, 39.15
73.7, 39.15
74, 39.15
74.3, 39.15
78.15, 39.15
85.45, 39.15
52.1, 39.2
52.4, 39.2
52.7, 39.2
53, 39.2
53.3, 39.2
53.6, 39.2
53.9, 39.2
54.2, 39.2
54.5, 39.2
54.8, 39.2
57.4, 39.2
57.7, 39.2
58, 39.2
58.3, 39.2
58.6, 39.2
58.9, 39.2
59.2, 39.2
59.5, 39.2
59.8, 39.2
60.1, 39.2
60.4, 39.2
60.7, 39.2
61, 39.2
61.3, 39.2
61.6, 39.2
61.9, 39.2
62.2, 39.2
64.85, 39.2
65.15, 39.2
65.45, 39.2
78.1, 39.2
85.4, 39.2
78.05, 39.25
85.35, 39.25
46.05, 39.3
78.2, 39.3
88.85, 39.3
78.15, 39.35
85.45, 39.35
78.05, 39.4
85.35, 39.4
46.05, 39.45
78.2, 39.45
88.85, 39.45
78.1, 39.5
85.4, 39.5
46.15, 39.55
81.75, 39.55
46.05, 39.6
78.2, 39.6
88.85, 39.6
78.1, 39.65
85.35, 39.65
46.1, 39.7
81.75, 39.7
88.9, 39.7
78.1, 39.75
85.4, 39.75
46.15, 39.8
81.8, 39.8
46, 39.85
78.15, 39.85
85.45, 39.85
78.05, 39.9
85.35, 39.9
46.05, 39.95
78.2, 39.95
88.85, 39.95
78.1, 40
85.4, 40
46.15, 40.05
81.8, 40.05
46.05, 40.1
78.2, 40.1
88.85, 40.1
78.1, 40.15
81.8, 40.15
46.05, 40.2
78.2, 40.2
79.3, 40.2
79.6, 40.2
82.1, 40.2
82.55, 40.2
82.9, 40.2
83.2, 40.2
83.5, 40.2
83.8, 40.2
84.1, 40.2
84.4, 40.2
86.45, 40.2
86.75, 40.2
46.1, 40.25
78.25, 40.25
79.4, 40.25
79.7, 40.25
80, 40.25
80.3, 40.25
80.6, 40.25
80.9, 40.25
81.2, 40.25
81.5, 40.25
81.8, 40.25
82.1, 40.25
82.4, 40.25
82.7, 40.25
83, 40.25
83.3, 40.25
83.6, 40.25
83.9, 40.25
84.25, 40.25
85.4, 40.25
86.55, 40.25
86.85, 40.25
87.15, 40.25
87.45, 40.25
87.75, 40.25
88.05, 40.25
88.35, 40.25
88.65, 40.25
46, 40.3
79.4, 40.3
81.8, 40.3
82.1, 40.3
82.4, 40.3
82.7, 40.3
83, 40.3
83.3, 40.3
83.6, 40.3
83.9, 40.3
84.2, 40.3
85.3, 40.3
85.6, 40.3
86.75, 40.3
87.05, 40.3
87.35, 40.3
87.65, 40.3
87.95, 40.3
88.25, 40.3
88.65, 40.3
79.4, 40.35
86.65, 40.35
87.6, 40.35
87.9, 40.35
88.2, 40.35
88.5, 40.35
88.8, 40.35
46.05, 40.4
79.4, 40.4
86.6, 40.4
46.15, 40.45
61.05, 40.45
61.35, 40.45
61.65, 40.45
61.95, 40.45
62.25, 40.45
64.85, 40.45
65.15, 40.45
65.45, 40.45
65.75, 40.45
66.05, 40.45
66.35, 40.45
66.65, 40.45
66.95, 40.45
67.25, 40.45
67.55, 40.45
67.85, 40.45
68.15, 40.45
68.45, 40.45
68.75, 40.45
69.05, 40.45
69.35, 40.45
69.65, 40.45
69.95, 40.45
70.25, 40.45
70.55, 40.45
70.85, 40.45
71.15, 40.45
71.45, 40.45
71.75, 40.45
72.05, 40.45
72.35, 40.45
72.65, 40.45
72.95, 40.45
73.25, 40.45
73.55, 40.45
73.85, 40.45
74.15, 40.45
74.45, 40.45
46.1, 40.5
52.3, 40.5
52.6, 40.5
52.9, 40.5
53.2, 40.5
53.5, 40.5
53.8, 40.5
54.1, 40.5
54.4, 40.5
54.7, 40.5
57.3, 40.5
57.6, 40.5
57.9, 40.5
58.2, 40.5
58.5, 40.5
58.8, 40.5
59.1, 40.5
59.4, 40.5
59.7, 40.5
60, 40.5
60.3, 40.5
60.6, 40.5
60.9, 40.5
61.2, 40.5
61.5, 40.5
61.8, 40.5
62.1, 40.5
64.7, 40.5
65.05, 40.5
65.45, 40.5
66.55, 40.5
67.6, 40.5
67.9, 40.5
68.25, 40.5
68.55, 40.5
68.85, 40.5
69.15, 40.5
69.45, 40.5
69.75, 40.5
70.05, 40.5
70.35, 40.5
70.65, 40.5
70.95, 40.5
71.25, 40.5
71.55, 40.5
71.85, 40.5
72.15, 40.5
72.45, 40.5
72.75, 40.5
73.05, 40.5
73.35, 40.5
73.65, 40.5
73.95, 40.5
74.25, 40.5
46.05, 40.55
52.25, 40.55
52.55, 40.55
52.85, 40.55
53.15, 40.55
53.45, 40.55
53.75, 40.55
54.05, 40.55
54.35, 40.55
54.7, 40.55
57.35, 40.55
57.65, 40.55
57.95, 40.55
58.25, 40.55
58.55, 40.55
58.85, 40.55
59.15, 40.55
59.55, 40.55
59.85, 40.55
60.15, 40.55
60.45, 40.55
60.75, 40.55
61.05, 40.55
61.35, 40.55
61.65, 40.55
61.95, 40.55
62.25, 40.55
64.95, 40.55
74.45, 40.55
52.15, 40.6
54.65, 40.6
54.95, 40.6
56.1, 40.6
57.25, 40.6
62.2, 40.6
63.35, 40.6
64.45, 40.6
67.25, 40.6
46.1, 40.65
54.9, 40.65
56.05, 40.65
57.2, 40.65
59.6, 40.65
62.35, 40.65
63.55, 40.65
64.65, 40.65
74.45, 40.65
52.25, 40.7
54.95, 40.7
56.15, 40.7
57.3, 40.7
62.4, 40.7
67.25, 40.7
46.1, 40.75
56.1, 40.75
63.45, 40.75
74.5, 40.75
56, 40.8
59.65, 40.8
74.4, 40.8
52.25, 40.85
59.55, 40.85
67.25, 40.85
46.1, 40.9
56.1, 40.9
63.45, 40.9
74.5, 40.9
56, 40.95
59.65, 40.95
74.4, 40.95
52.25, 41
59.55, 41
67.25, 41
46.1, 41.05
56.1, 41.05
63.45, 41.05
74.5, 41.05
56, 41.1
59.65, 41.1
74.4, 41.1
52.25, 41.15
59.55, 41.15
67.25, 41.15
46.15, 41.2
47.15, 41.2
56.05, 41.2
63.4, 41.2
74.45, 41.2
46.05, 41.25
46.35, 41.25
46.65, 41.25
46.95, 41.25
47.25, 41.25
47.55, 41.25
47.85, 41.25
48.15, 41.25
48.45, 41.25
48.75, 41.25
49.05, 41.25
49.35, 41.25
49.65, 41.25
56.1, 41.25
63.45, 41.25
74.5, 41.25
46.4, 41.3
46.95, 41.3
47.4, 41.3
47.75, 41.3
48.1, 41.3
48.4, 41.3
48.7, 41.3
49, 41.3
49.3, 41.3
49.65, 41.3
56.1, 41.3
63.45, 41.3
74.5, 41.3
46.25, 41.35
46.55, 41.35
46.85, 41.35
47.15, 41.35
47.45, 41.35
47.75, 41.35
48.05, 41.35
48.35, 41.35
48.65, 41.35
48.95, 41.35
49.25, 41.35
49.55, 41.35
56, 41.35
63.4, 41.35
74.5, 41.35
49.5, 41.4
56.05, 41.4
63.45, 41.4
74.5, 41.4
49.5, 41.45
56.05, 41.45
63.5, 41.45
88.95, 41.45
56.05, 41.5
63.5, 41.5
88.85, 41.5
52.3, 41.55
63.4, 41.55
74.45, 41.55
46.15, 41.6
59.55, 41.6
74.4, 41.6
46.15, 41.65
59.55, 41.65
67.3, 41.65
88.95, 41.65
56, 41.7
63.45, 41.7
74.5, 41.7
52.25, 41.75
59.6, 41.75
74.4, 41.75
46.1, 41.8
56.1, 41.8
67.25, 41.8
88.9, 41.8
56, 41.85
63.45, 41.85
74.5, 41.85
46.15, 41.9
59.5, 41.9
67.25, 41.9
88.9, 41.9
56, 41.95
63.4, 41.95
74.5, 41.95
52.25, 42
59.55, 42
67.3, 42
88.9, 42
56, 42.05
63.4, 42.05
74.45, 42.05
46.1, 42.1
56.1, 42.1
63.5, 42.1
74.4, 42.1
46.15, 42.15
59.5, 42.15
67.25, 42.15
88.85, 42.15
52.3, 42.2
59.6, 42.2
74.2, 42.2
88.95, 42.2
56.05, 42.25
63.45, 42.25
74.2, 42.25
46.1, 42.3
59.5, 42.3
74.05, 42.3
88.9, 42.3
49.6, 42.35
59.5, 42.35
67.25, 42.35
88.9, 42.35
49.6, 42.4
56.1, 42.4
67.25, 42.4
88.85, 42.4
49.55, 42.45
56, 42.45
63.4, 42.45
74.05, 42.45
46.15, 42.5
52.25, 42.5
59.55, 42.5
73.9, 42.5
88.95, 42.5
49.65, 42.55
56.1, 42.55
67.2, 42.55
88.85, 42.55
49.55, 42.6
56.1, 42.6
67.25, 42.6
88.85, 42.6
49.55, 42.65
56.1, 42.65
67.25, 42.65
76.05, 42.65
46.1, 42.7
52.3, 42.7
59.6, 42.7
73.8, 42.7
80.5, 42.7
85.15, 42.7
88.9, 42.7
49.6, 42.75
59.55, 42.75
73.7, 42.75
80.45, 42.75
85.2, 42.75
88.9, 42.75
49.55, 42.8
56.1, 42.8
67.25, 42.8
76.05, 42.8
82.8, 42.8
86.45, 42.8
46.1, 42.85
52.3, 42.85
59.6, 42.85
73.65, 42.85
80.5, 42.85
85.25, 42.85
86.4, 42.85
86.7, 42.85
87, 42.85
87.3, 42.85
87.6, 42.85
87.9, 42.85
88.2, 42.85
88.5, 42.85
88.8, 42.85
49.55, 42.9
56.1, 42.9
73.5, 42.9
76.05, 42.9
82.8, 42.9
86.3, 42.9
86.6, 42.9
86.9, 42.9
87.2, 42.9
87.5, 42.9
87.8, 42.9
88.1, 42.9
88.4, 42.9
88.7, 42.9
46.15, 42.95
56, 42.95
63.45, 42.95
75.95, 42.95
80.6, 42.95
85.35, 42.95
49.55, 43
56.1, 43
67.2, 43
73.6, 43
80.55, 43
88.85, 43
49.6, 43.05
59.5, 43.05
73.35, 43.05
76, 43.05
82.75, 43.05
88.9, 43.05
49.6, 43.1
59.5, 43.1
71.65, 43.1
71.95, 43.1
76.05, 43.1
82.8, 43.1
46.15, 43.15
52.3, 43.15
59.6, 43.15
75.95, 43.15
80.6, 43.15
88.85, 43.15
52.2, 43.2
59.6, 43.2
72.1, 43.2
80.5, 43.2
85.25, 43.2
49.55, 43.25
56.1, 43.25
60, 43.25
64.25, 43.25
64.55, 43.25
64.85, 43.25
65.45, 43.25
65.9, 43.25
66.3, 43.25
66.6, 43.25
67.1, 43.25
67.4, 43.25
67.7, 43.25
68, 43.25
68.3, 43.25
68.6, 43.25
68.9, 43.25
69.2, 43.25
69.5, 43.25
69.8, 43.25
70.1, 43.25
70.4, 43.25
70.7, 43.25
71, 43.25
71.3, 43.25
71.6, 43.25
76.05, 43.25
76.35, 43.25
76.65, 43.25
76.95, 43.25
77.25, 43.25
77.55, 43.25
77.85, 43.25
78.15, 43.25
78.45, 43.25
78.75, 43.25
79.05, 43.25
79.35, 43.25
79.65, 43.25
79.95, 43.25
80.25, 43.25
80.55, 43.25
81.65, 43.25
82.7, 43.25
83, 43.25
83.3, 43.25
83.6, 43.25
83.9, 43.25
84.2, 43.25
84.5, 43.25
84.8, 43.25
85.1, 43.25
46.1, 43.3
52.25, 43.3
59.25, 43.3
59.55, 43.3
60, 43.3
60.4, 43.3
60.7, 43.3
61, 43.3
61.3, 43.3
61.6, 43.3
61.9, 43.3
62.2, 43.3
62.5, 43.3
62.8, 43.3
63.1, 43.3
63.4, 43.3
63.7, 43.3
64, 43.3
64.3, 43.3
64.6, 43.3
64.9, 43.3
65.2, 43.3
65.5, 43.3
65.8, 43.3
66.1, 43.3
66.4, 43.3
66.75, 43.3
67.2, 43.3
76.05, 43.3
76.5, 43.3
77, 43.3
77.4, 43.3
77.7, 43.3
78, 43.3
78.3, 43.3
78.6, 43.3
78.9, 43.3
79.2, 43.3
79.5, 43.3
79.8, 43.3
80.1, 43.3
80.4, 43.3
80.7, 43.3
81.8, 43.3
82.95, 43.3
83.25, 43.3
83.55, 43.3
83.85, 43.3
84.15, 43.3
84.45, 43.3
84.75, 43.3
85.05, 43.3
46.05, 43.35
52.2, 43.35
59.2, 43.35
59.5, 43.35
59.8, 43.35
60.1, 43.35
60.4, 43.35
60.7, 43.35
61, 43.35
61.3, 43.35
61.6, 43.35
61.9, 43.35
62.2, 43.35
62.5, 43.35
62.8, 43.35
63.1, 43.35
63.4, 43.35
63.7, 43.35
64, 43.35
64.3, 43.35
64.6, 43.35
64.9, 43.35
65.2, 43.35
65.5, 43.35
65.8, 43.35
66.15, 43.35
66.6, 43.35
66.9, 43.35
67.2, 43.35
76.1, 43.35
76.4, 43.35
76.7, 43.35
77, 43.35
77.45, 43.35
77.75, 43.35
78.05, 43.35
81.8, 43.35
82.85, 43.35
85.15, 43.35
49.5, 43.4
56, 43.4
59.2, 43.4
75.95, 43.4
78.05, 43.4
85.25, 43.4
49.6, 43.45
52.45, 43.45
52.75, 43.45
53.05, 43.45
53.35, 43.45
53.65, 43.45
53.95, 43.45
54.25, 43.45
54.55, 43.45
54.85, 43.45
55.15, 43.45
55.45, 43.45
55.75, 43.45
56.2, 43.45
56.5, 43.45
56.8, 43.45
57.1, 43.45
57.4, 43.45
57.7, 43.45
58, 43.45
58.3, 43.45
58.6, 43.45
58.9, 43.45
59.2, 43.45
64.55, 43.45
66.1, 43.45
69.7, 43.45
70.15, 43.45
70.6, 43.45
70.9, 43.45
71.2, 43.45
71.5, 43.45
75.9, 43.45
81.75, 43.45
46.15, 43.5
46.45, 43.5
46.75, 43.5
47.05, 43.5
47.35, 43.5
47.65, 43.5
47.95, 43.5
48.25, 43.5
48.55, 43.5
48.85, 43.5
49.15, 43.5
49.45, 43.5
52.3, 43.5
52.6, 43.5
52.9, 43.5
53.2, 43.5
53.5, 43.5
53.8, 43.5
54.1, 43.5
54.4, 43.5
54.7, 43.5
55, 43.5
55.3, 43.5
55.6, 43.5
55.9, 43.5
56.2, 43.5
56.5, 43.5
56.8, 43.5
57.1, 43.5
57.4, 43.5
57.7, 43.5
58, 43.5
58.3, 43.5
58.6, 43.5
58.9, 43.5
59.2, 43.5
59.7, 43.5
60, 43.5
60.3, 43.5
60.6, 43.5
60.9, 43.5
61.2, 43.5
61.5, 43.5
61.8, 43.5
62.1, 43.5
62.4, 43.5
62.7, 43.5
63, 43.5
63.3, 43.5
63.6, 43.5
63.9, 43.5
64.2, 43.5
64.5, 43.5
64.8, 43.5
65.1, 43.5
65.4, 43.5
65.7, 43.5
66, 43.5
66.3, 43.5
66.6, 43.5
66.9, 43.5
67.2, 43.5
67.5, 43.5
67.8, 43.5
68.1, 43.5
68.4, 43.5
68.7, 43.5
69, 43.5
69.3, 43.5
69.6, 43.5
69.9, 43.5
70.2, 43.5
70.5, 43.5
70.8, 43.5
71.1, 43.5
71.4, 43.5
71.7, 43.5
75.9, 43.5
81.75, 43.5
46.15, 43.55
46.45, 43.55
46.75, 43.55
47.05, 43.55
47.35, 43.55
47.65, 43.55
47.95, 43.55
48.25, 43.55
48.55, 43.55
48.85, 43.55
49.15, 43.55
49.45, 43.55
52.3, 43.55
52.6, 43.55
52.9, 43.55
53.2, 43.55
53.5, 43.55
53.8, 43.55
54.1, 43.55
54.4, 43.55
54.7, 43.55
55, 43.55
55.3, 43.55
55.6, 43.55
55.9, 43.55
56.2, 43.55
56.5, 43.55
56.8, 43.55
57.1, 43.55
57.4, 43.55
57.7, 43.55
58, 43.55
58.3, 43.55
58.6, 43.55
58.9, 43.55
59.2, 43.55
59.5, 43.55
60.3, 43.55
60.9, 43.55
61.5, 43.55
61.8, 43.55
62.1, 43.55
62.4, 43.55
62.7, 43.55
63, 43.55
63.3, 43.55
68.95, 43.55
69.75, 43.55
70.65, 43.55
71.55, 43.55
72.4, 43.55
78.1, 43.55
85.25, 43.55
49.55, 43.6
52.4, 43.6
52.7, 43.6
53, 43.6
53.35, 43.6
53.65, 43.6
53.95, 43.6
54.25, 43.6
54.55, 43.6
55.7, 43.6
56.25, 43.6
56.6, 43.6
56.9, 43.6
57.2, 43.6
57.5, 43.6
57.85, 43.6
58.4, 43.6
58.75, 43.6
59.1, 43.6
59.55, 43.6
71.8, 43.6
75.85, 43.6
